Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000050860,Phospho1,Gene Expression,-0.000395697780568447,0.7536545170557833,0.9003736822811347,1,0.0006526294691847763,1
ENSMUSG00000028008,Asic5,Gene Expression,-0.000395697780568447,0.7536545170557833,0.9003736822811347,1,0.0006526294691847763,1
ENSMUSG00000089683,4930570N18Rik,Gene Expression,-0.000395697780568447,0.7536545170557833,0.9003736822811347,1,0.0006526294691847763,1
ENSMUSG00000025977,Boll,Gene Expression,-0.0003956977805684473,0.7536545170556375,0.9003736822811347,1,0.00030215963801231516,1
ENSMUSG00000079497,Gm13420,Gene Expression,-0.00039569778056844753,0.7536545170556355,0.9003736822811347,1,0.00037401197179483725,1
ENSMUSG00000112937,Gm17746,Gene Expression,-0.00039569778056844753,0.7536545170556355,0.9003736822811347,1,0.00037401197179483725,1
ENSMUSG00000024171,Prss28,Gene Expression,-0.0003956977805684477,0.7536545170554911,0.9003736822811347,1,0.00013883645523228788,1
ENSMUSG00000052075,1700029F12Rik,Gene Expression,-0.0003956977805684477,0.7536545170554911,0.9003736822811347,1,0.00013883645523228788,1
ENSMUSG00000020600,Slc7a15,Gene Expression,-0.0003956977805684477,0.7536545170554911,0.9003736822811347,1,0.00013883645523228788,1
ENSMUSG00000086779,Gm13562,Gene Expression,-0.00039569778056844774,0.7536545170564901,0.9003736822811347,1,0.00010724467677534241,1
ENSMUSG00000030762,Aqp8,Gene Expression,-0.00039569778056844774,0.7536545170564901,0.9003736822811347,1,0.00010724467677534241,1
ENSMUSG00000106218,Gm43713,Gene Expression,-0.0003956977805684478,0.7536545170556329,0.9003736822811347,1,0.0004439405996709308,1
ENSMUSG00000032864,Rag2,Gene Expression,-0.00039569778056844867,0.7536545170560531,0.9003736822811347,1,0.00026495213101124395,1
ENSMUSG00000085083,Gm11615,Gene Expression,-0.00039569778056844867,0.7536545170560531,0.9003736822811347,1,0.00026495213101124395,1
ENSMUSG00000100738,2010106C02Rik,Gene Expression,-0.00039569778056844867,0.7536545170560531,0.9003736822811347,1,0.00026495213101124395,1
ENSMUSG00000067049,Unc93a,Gene Expression,-0.00039569778056844883,0.7536545170551944,0.9003736822811347,1,0.0003046693266657341,1
ENSMUSG00000113410,Gm20043,Gene Expression,-0.00039569778056844883,0.7536545170551944,0.9003736822811347,1,0.0003046693266657341,1
ENSMUSG00000022157,Mcpt8,Gene Expression,-0.0003956977805684495,0.7536545170547599,0.9003736822811347,1,0.0005514572850878108,1
ENSMUSG00000030724,Cd19,Gene Expression,-0.00039569778056845024,0.7536545170550384,0.9003736822811347,1,0.00025547894688755037,1
ENSMUSG00000084983,Gm11789,Gene Expression,-0.00039569778056845083,0.7536545170554617,0.9003736822811347,1,0.0002361009312758574,1
ENSMUSG00000044286,Olfr221,Gene Expression,-0.00039569778056845154,0.753654517055455,0.9003736822811347,1,0.00021333588639553346,1
ENSMUSG00000031173,Otc,Gene Expression,-0.000395697780568454,0.7536545170548606,0.9003736822811347,1,0.00038402907203974573,1
ENSMUSG00000043583,4930470P17Rik,Gene Expression,-0.0003957033551950255,0.7536023356154485,0.9003736822811347,1,0.0003936548512720257,1
ENSMUSG00000063193,Cd300lb,Gene Expression,-0.0003957069343574915,0.7535688333639579,0.9003736822811347,1,0.0002959726670607242,1
ENSMUSG00000086942,Gm15489,Gene Expression,-0.0003957069343574915,0.7535688333639579,0.9003736822811347,1,0.0002959726670607242,1
ENSMUSG00000039315,Clnk,Gene Expression,-0.0003957070902659278,0.7535673740152918,0.9003736822811347,1,0.0005529090877689732,1
ENSMUSG00000115261,Gm35769,Gene Expression,-0.0003957070902659318,0.7535673740148253,0.9003736822811347,1,0.0003448250224795746,1
ENSMUSG00000104340,Gm10522,Gene Expression,-0.0003957071907602667,0.7535664333587158,0.9003736822811347,1,0.0004202187158484267,1
ENSMUSG00000087273,Gm13203,Gene Expression,-0.0003957148409382718,0.7534948265596066,0.9003736822811347,1,0.0002117207916240472,1
ENSMUSG00000050966,Lin28a,Gene Expression,-0.0003957216798765591,0.7534308148794533,0.9003736822811347,1,0.0004325386604313107,1
ENSMUSG00000079015,Serpina1c,Gene Expression,-0.00039572167987656355,0.7534308148791259,0.9003736822811347,1,0.0003661364206009622,1
ENSMUSG00000101792,Gm28447,Gene Expression,-0.00039572167987656447,0.753430814878831,0.9003736822811347,1,0.00024425236815334644,1
ENSMUSG00000117762,Gm30889,Gene Expression,-0.00039572167987656447,0.753430814878831,0.9003736822811347,1,0.00024425236815334644,1
ENSMUSG00000100763,Gm28777,Gene Expression,-0.0003957216798765653,0.7534308148798242,0.9003736822811347,1,0.0005286227839433692,1
ENSMUSG00000114934,Gm48342,Gene Expression,-0.00039572167987656577,0.753430814879248,0.9003736822811347,1,0.00029379693469732966,1
ENSMUSG00000040505,Abcg5,Gene Expression,-0.0003957216798765697,0.7534308148787823,0.9003736822811347,1,0.0003024241140768712,1
ENSMUSG00000085113,B130011K05Rik,Gene Expression,-0.0003957216798765741,0.7534308148787408,0.9003736822811347,1,0.0002791928591455674,1
ENSMUSG00000096096,Trav4-4-dv10,Gene Expression,-0.0003957276775607428,0.7533746786354947,0.9003736822811347,1,0.000326006843654255,1
ENSMUSG00000073117,Gm7347,Gene Expression,-0.00039572767756074526,0.7533746786363295,0.9003736822811347,1,0.00045410416111674,1
ENSMUSG00000108332,D530033B14Rik,Gene Expression,-0.00039572767756074776,0.7533746786354485,0.9003736822811347,1,0.0002185284785624627,1
ENSMUSG00000111734,Gm29825,Gene Expression,-0.0003957276775607479,0.7533746786357329,0.9003736822811347,1,0.0005091483979778746,1
ENSMUSG00000116309,Gm49418,Gene Expression,-0.00039572767756074835,0.753374678634299,0.9003736822811347,1,0.0006841874703456115,1
ENSMUSG00000038009,Dnajc22,Gene Expression,-0.00039572767756074835,0.753374678634299,0.9003736822811347,1,0.0006841874703456115,1
ENSMUSG00000114315,Gm48696,Gene Expression,-0.00039572767756074846,0.7533746786354419,0.9003736822811347,1,0.0005103127756567986,1
ENSMUSG00000086484,Nron,Gene Expression,-0.00039572767756075047,0.7533746786341358,0.9003736822811347,1,0.0001265531788867686,1
ENSMUSG00000030155,Clec2e,Gene Expression,-0.00039572767756075047,0.7533746786341358,0.9003736822811347,1,0.0001265531788867686,1
ENSMUSG00000085297,Gm11651,Gene Expression,-0.0003957347434245778,0.7533085462734265,0.9003736822811347,1,0.000333311182457151,1
ENSMUSG00000086556,Gm15444,Gene Expression,-0.00039573474342458005,0.7533085462734053,0.9003736822811347,1,0.00022125500616113503,1
ENSMUSG00000086681,Gm16178,Gene Expression,-0.0003957347434245817,0.7533085462731035,0.9003736822811347,1,0.0002989214905185462,1
ENSMUSG00000044701,Il27,Gene Expression,-0.0003957347434245817,0.7533085462732471,0.9003736822811347,1,0.0006803197947319961,1
ENSMUSG00000072999,Gm15401,Gene Expression,-0.0003957347434245825,0.7533085462732394,0.9003736822811347,1,0.000425088496577392,1
ENSMUSG00000118376,Gm9926,Gene Expression,-0.00039573474342458444,0.7533085462722199,0.9003736822811347,1,0.00017785784012919775,1
ENSMUSG00000116237,Gm30339,Gene Expression,-0.00039574473793056443,0.7532150066216455,0.9003736822811347,1,0.0007049463504186223,1
ENSMUSG00000115244,Gm49002,Gene Expression,-0.00039574786643419604,0.7531857273641197,0.9003736822811347,1,0.0003625056637987121,1
ENSMUSG00000025450,Gm9752,Gene Expression,-0.00039574786643419734,0.7531857273638214,0.9003736822811347,1,0.0004132791159571149,1
ENSMUSG00000117915,Gm50309,Gene Expression,-0.00039574786643419734,0.7531857273639644,0.9003736822811347,1,0.000516389685095967,1
ENSMUSG00000044703,Phf11a,Gene Expression,-0.0003957478664341977,0.7531857273638178,0.9003736822811347,1,0.00029884642862254253,1
ENSMUSG00000086594,Nudt12os,Gene Expression,-0.0003957478664341977,0.7531857273638178,0.9003736822811347,1,0.00029884642862254253,1
ENSMUSG00000110115,Gm32486,Gene Expression,-0.0003957478664341978,0.7531857273643896,0.9003736822811347,1,0.0002708822449675159,1
ENSMUSG00000085409,Gm16155,Gene Expression,-0.0003957478664341981,0.7531857273641004,0.9003736822811347,1,0.000489040035077187,1
ENSMUSG00000028386,Slc46a2,Gene Expression,-0.0003957478664341983,0.7531857273639553,0.9003736822811347,2,0.0007250113275974242,1
ENSMUSG00000047977,Synb,Gene Expression,-0.0003957572766260029,0.7530976607491601,0.9003736822811347,1,0.00019240775397464519,1
ENSMUSG00000105105,Gm31363,Gene Expression,-0.00039575727662600845,0.753097660748679,0.9003736822811347,1,0.00036361322769666116,1
ENSMUSG00000079722,Ttll2,Gene Expression,-0.000395763494974344,0.7530394672162527,0.9003736822811347,1,0.0001736170205413993,1
ENSMUSG00000118032,Gm50147,Gene Expression,-0.0003957634949743499,0.7530394672159106,0.9003736822811347,1,0.00010620152544009269,1
ENSMUSG00000115329,Gm49272,Gene Expression,-0.0003957650701328712,0.7530247265416398,0.9003736822811347,1,0.0006135621726677292,1
ENSMUSG00000089647,Gm2245,Gene Expression,-0.0003957693385637626,0.7529847820909266,0.9003736822811347,1,0.00023708342220241153,1
ENSMUSG00000110214,Gm45587,Gene Expression,-0.0003957693385637633,0.7529847820910631,0.9003736822811347,1,0.00021053060083852006,1
ENSMUSG00000100393,Gm29491,Gene Expression,-0.000395776605931787,0.7529167747758386,0.9003736822811347,1,0.00036883453334230534,1
ENSMUSG00000055547,Apobec4,Gene Expression,-0.00039577660593178915,0.7529167747758183,0.9003736822811347,1,0.0002928650875853922,1
ENSMUSG00000087159,Gm15246,Gene Expression,-0.00039577660593178915,0.7529167747758183,0.9003736822811347,1,0.0002928650875853922,1
ENSMUSG00000115957,Gm49466,Gene Expression,-0.00039577660593179245,0.7529167747756442,0.9003736822811347,1,0.00014826287457969003,1
ENSMUSG00000113074,Gm3772,Gene Expression,-0.00039577660593179245,0.7529167747756442,0.9003736822811347,1,0.00014826287457969003,1
ENSMUSG00000113317,Gm48573,Gene Expression,-0.00039577660593179245,0.7529167747756442,0.9003736822811347,1,0.00014826287457969003,1
ENSMUSG00000109424,Gm44658,Gene Expression,-0.0003957767492606376,0.7529154335381186,0.9003736822811347,1,0.0004921409138145814,1
ENSMUSG00000111028,Gm5922,Gene Expression,-0.00039578240833261535,0.7528624778567803,0.9003736822811347,1,0.00045918523742864394,1
ENSMUSG00000108836,Gm44813,Gene Expression,-0.00039578591562928014,0.7528296583425966,0.9003736822811347,1,0.0001710004445976108,1
ENSMUSG00000116789,Gm49579,Gene Expression,-0.00039581255915236183,0.7525803562904737,0.9003736822811347,1,0.000588352367385913,1
ENSMUSG00000052363,Zdhhc19,Gene Expression,-0.00039581281555513384,0.7525779572690234,0.9003736822811347,1,0.00024546142745119964,1
ENSMUSG00000086039,Gm12227,Gene Expression,-0.00039581354281554415,0.7525711526990972,0.9003736822811347,1,0.0005138380833898079,1
ENSMUSG00000042200,Cdrt4,Gene Expression,-0.00039581447261097816,0.7525624531510104,0.9003736822811347,1,0.001778932876309674,1
ENSMUSG00000115284,Gm34678,Gene Expression,-0.0003958256776316832,0.7524576168435658,0.9003736822811347,1,0.00039133923449983734,1
ENSMUSG00000090550,Prlh,Gene Expression,-0.0003958256776316848,0.7524576168435506,0.9003736822811347,2,0.0004831174239760288,1
ENSMUSG00000112223,Krtap10-10,Gene Expression,-0.0003958256776316868,0.7524576168432445,0.9003736822811347,1,0.0005745912155067082,1
ENSMUSG00000022056,Adam7,Gene Expression,-0.00039582567763168686,0.7524576168438182,0.9003736822811347,1,0.00018878253781942202,1
ENSMUSG00000094347,Olfr784,Gene Expression,-0.00039582567763168686,0.7524576168438182,0.9003736822811347,1,0.00018878253781942202,1
ENSMUSG00000114208,Gm34307,Gene Expression,-0.0003958256776316893,0.7524576168435084,0.9003736822811347,1,0.0002415587119880144,1
ENSMUSG00000014529,Tmbim7,Gene Expression,-0.0003958256776316893,0.7524576168435084,0.9003736822811347,1,0.0002415587119880144,1
ENSMUSG00000078889,Gm14288,Gene Expression,-0.0003958256776316893,0.7524576168435084,0.9003736822811347,1,0.0002415587119880144,1
ENSMUSG00000118064,Gm50210,Gene Expression,-0.0003958256776316893,0.7524576168435084,0.9003736822811347,1,0.0002415587119880144,1
ENSMUSG00000115907,Gm49432,Gene Expression,-0.0003958270964328706,0.7524443425965706,0.9003736822811347,1,0.0002938856074263444,1
ENSMUSG00000049902,4921517D22Rik,Gene Expression,-0.00039583892050987864,0.7523337198407247,0.9003736822811347,1,0.0004829758239735107,1
ENSMUSG00000026592,Tex35,Gene Expression,-0.000395838920509879,0.7523337198402902,0.9003736822811347,1,0.00016027405539901162,1
ENSMUSG00000116061,Gm49472,Gene Expression,-0.000395838920509879,0.7523337198402902,0.9003736822811347,1,0.00016027405539901162,1
ENSMUSG00000098470,C1rb,Gene Expression,-0.000395842712547429,0.7522982436776988,0.9003736822811347,1,0.0006330351565165808,1
ENSMUSG00000090724,4930542C12Rik,Gene Expression,-0.0003958428813303563,0.7522966646506953,0.9003736822811347,1,0.00019990210799090253,1
ENSMUSG00000053797,Krt16,Gene Expression,-0.0003958428813303598,0.7522966646506624,0.9003736822811347,1,0.0004912155399339851,1
ENSMUSG00000090714,Zscan4d,Gene Expression,-0.0003958432964789903,0.7522927807882598,0.9003736822811347,1,0.0002509125479821155,1
ENSMUSG00000036083,Slc17a3,Gene Expression,-0.00039585557462398064,0.7521779172404403,0.9003736822811347,1,0.00013260891716408794,1
ENSMUSG00000029736,Nobox,Gene Expression,-0.00039585557462398096,0.7521779172405808,0.9003736822811347,1,0.00039661389499594707,1
ENSMUSG00000108626,Gm40457,Gene Expression,-0.00039585557462398254,0.7521779172401354,0.9003736822811347,1,0.00045427749801766677,1
ENSMUSG00000086472,Gm16172,Gene Expression,-0.00039585557462398264,0.7521779172404215,0.9003736822811347,1,0.00032339839517694886,1
ENSMUSG00000085229,Gm11672,Gene Expression,-0.00039585557462398264,0.7521779172404215,0.9003736822811347,1,0.00032339839517694886,1
ENSMUSG00000111631,Gm32017,Gene Expression,-0.00039585557462398286,0.7521779172401323,0.9003736822811347,1,0.00020954211691565357,1
ENSMUSG00000038067,Csf3,Gene Expression,-0.00039585557462398286,0.7521779172401323,0.9003736822811347,1,0.00020954211691565357,1
ENSMUSG00000115355,4930445E18Rik,Gene Expression,-0.00039585557462398346,0.7521779172401267,0.9003736822811347,1,0.00031909181184677055,1
ENSMUSG00000100816,Gm28321,Gene Expression,-0.0003958555746239837,0.7521779172404118,0.9003736822811347,1,0.00039966249433808014,1
ENSMUSG00000112977,Gm34081,Gene Expression,-0.0003958555746239843,0.7521779172402622,0.9003736822811347,1,0.0003401923089808019,1
ENSMUSG00000117885,Gm50229,Gene Expression,-0.00039585557462398443,0.7521779172405484,0.9003736822811347,1,0.0003295171465393185,1
ENSMUSG00000096594,Igkv8-19,Gene Expression,-0.0003958555746239845,0.7521779172395423,0.9003736822811347,1,0.0001870647743242961,1
ENSMUSG00000113739,Gm48584,Gene Expression,-0.0003958555746239845,0.7521779172395423,0.9003736822811347,1,0.0001870647743242961,1
ENSMUSG00000085162,Gm12295,Gene Expression,-0.00039585557462398525,0.75217791724011,0.9003736822811347,1,0.0002714314094488368,1
ENSMUSG00000116079,Gm36245,Gene Expression,-0.0003958555746239855,0.7521779172409695,0.9003736822811347,1,0.0003276824073258649,1
ENSMUSG00000098040,Gm20757,Gene Expression,-0.00039585557462398584,0.7521779172403915,0.9003736822811347,1,0.00012451413415475747,1
ENSMUSG00000113086,Gm47376,Gene Expression,-0.00039585557462398584,0.7521779172403915,0.9003736822811347,1,0.00012451413415475747,1
ENSMUSG00000048904,Neurog1,Gene Expression,-0.000395855574623986,0.7521779172403901,0.9003736822811347,1,0.0008237928663482961,1
ENSMUSG00000108870,Gm44893,Gene Expression,-0.0003958555746239864,0.752177917240243,0.9003736822811347,1,0.0001829556376103537,1
ENSMUSG00000068407,Rnase12,Gene Expression,-0.0003958555746239865,0.7521779172400983,0.9003736822811347,1,9.782408621872417e-05,1
ENSMUSG00000106237,Gm8066,Gene Expression,-0.0003958555746239865,0.7521779172400983,0.9003736822811347,1,9.782408621872417e-05,1
ENSMUSG00000097279,Gm5106,Gene Expression,-0.0003958555746239865,0.7521779172400983,0.9003736822811347,1,9.782408621872417e-05,1
ENSMUSG00000114553,Gm7644,Gene Expression,-0.0003958555746239868,0.7521779172399516,0.9003736822811347,1,0.00035605860143143897,1
ENSMUSG00000078789,Dph1,Gene Expression,-0.0003958555746239871,0.7521779172400929,0.9003736822811347,1,0.0004535465298213308,1
ENSMUSG00000114573,Gm47732,Gene Expression,-0.0003958555746239873,0.7521779172400908,0.9003736822811347,1,0.0005243014757580179,1
ENSMUSG00000076858,Trav3-4,Gene Expression,-0.00039585557462398747,0.7521779172403764,0.9003736822811347,1,0.0009257523637217414,1
ENSMUSG00000114300,Gm32243,Gene Expression,-0.0003958555746239875,0.7521779172400886,0.9003736822811347,1,0.0006051045052969068,1
ENSMUSG00000113447,Gm48538,Gene Expression,-0.0003958555746239882,0.7521779172395078,0.9003736822811347,1,0.00042329097566631943,1
ENSMUSG00000086049,Gm12735,Gene Expression,-0.0003958555746239882,0.7521779172397955,0.9003736822811347,1,0.00026345323810164666,1
ENSMUSG00000030001,Figla,Gene Expression,-0.00039585557462398823,0.7521779172402256,0.9003736822811347,1,0.0005934047007346563,1
ENSMUSG00000100180,Gm28140,Gene Expression,-0.00039585557462398834,0.7521779172399374,0.9003736822811347,1,0.00020250614172768184,1
ENSMUSG00000102308,2310046K23Rik,Gene Expression,-0.00039585557462398893,0.7521779172397883,0.9003736822811347,1,0.00025003396162894036,1
ENSMUSG00000115354,Gm49083,Gene Expression,-0.00039585557462398915,0.7521779172396422,0.9003736822811347,1,0.00033269000926418844,1
ENSMUSG00000108546,Gm44662,Gene Expression,-0.0003958555746239897,0.7521779172394936,0.9003736822811347,1,0.00018154776175905194,1
ENSMUSG00000086156,Gm15354,Gene Expression,-0.00039585557462398996,0.7521779172397787,0.9003736822811347,1,0.0003752699477352865,1
ENSMUSG00000111054,4930545L08Rik,Gene Expression,-0.00039585557462399056,0.7521779172399167,0.9003736822811347,2,0.0007510398519272551,1
ENSMUSG00000085872,Gm11505,Gene Expression,-0.0003958555746239917,0.7521779172386128,0.9003736822811347,1,0.00016869505060810715,1
ENSMUSG00000109485,Gm45016,Gene Expression,-0.0003958555746239917,0.7521779172389005,0.9003736822811347,1,0.00047619058588274345,1
ENSMUSG00000111517,Olfr1238,Gene Expression,-0.0003958555746239917,0.7521779172386128,0.9003736822811347,1,0.00016869505060810715,1
ENSMUSG00000048003,Catsper4,Gene Expression,-0.0003958555746239943,0.7521779172391634,0.9003736822811347,1,0.0001656222239993281,1
ENSMUSG00000115426,Gm19510,Gene Expression,-0.0003958561242085602,0.7521727759367692,0.9003736822811347,1,0.0002887205468828656,1
ENSMUSG00000114276,Gm47849,Gene Expression,-0.0003958630447497346,0.7521080359849981,0.9003736822811347,1,0.0004862427296286793,1
ENSMUSG00000106121,Gm42679,Gene Expression,-0.00039586304474973933,0.7521080359840917,0.9003736822811347,1,0.0002774715001362765,1
